,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
51261,Asystasia gangetica,species,Philippine violet,1,30.02895718,-1.98448078,Africa,Rwanda,Rwanda - Butamwa,2017-02-19,
84290,Leonotis nepetifolia,species,Christmas candlestick,1,30.06587687,-1.97266997,Africa,Rwanda,Rwanda - Nyarugenge,2017-02-17,
47010,Lantana camara,species,Largeleaf lantana,1,30.02917176,-1.98464697,Africa,Rwanda,Rwanda - Butamwa,2017-02-19,
38193,Phalacrocorax lucidus,species,White-breasted Cormorant,1,29.33851015,-2.05856025,Africa,Rwanda,Rwanda - Gitsi,2017-02-25,
77781,Balearica regulorum gibbericeps,subspecies,Grey Crowned Crane ssp gibbericeps,2,29.23457983,-1.69678561,Africa,Rwanda,Rwanda,2017-02-21,
43647,Ardea melanocephala,species,Black-headed Heron,1,30.06679427,-1.94609422,Africa,Rwanda,Rwanda - Nyarugenge,2017-02-18,
43929,Corvus albus,species,Pied Crow,1,30.06025496,-1.9314603,Africa,Rwanda,Rwanda - Nyarugenge,2017-02-17,
44836,Passer griseus,species,Northern Grey-headed Sparrow,1,30.06582323,-1.97266193,Africa,Rwanda,Rwanda - Nyarugenge,2017-02-17,
44844,Cossypha heuglini,species,White-browed Robin-Chat,1,30.06582323,-1.97266193,Africa,Rwanda,Rwanda - Nyarugenge,2017-02-17,
91644,Funisciurus carruthersi,species,Carruther's Mountain Squirrel,1,29.21311855,-2.50136274,Africa,Rwanda,Rwanda - Karengera,2017-01-16,
92192,Cecropis daurica,species,Red-rumped Swallow,1,29.09364223,-2.45334248,Africa,Rwanda,Rwanda - Gafunzo,2017-01-12,
92247,Estrilda paludicola,species,Fawn-breasted Waxbill,2,29.09364223,-2.45334248,Africa,Rwanda,Rwanda - Gafunzo,2017-01-12,
19873,Ploceus bicolor,species,Dark-backed Weaver,1,29.2135638,-2.47304654,Africa,Rwanda,Rwanda - Kirambo,2017-01-16,
19877,Laniarius poensis,species,Mountain Sooty Boubou,1,29.2135638,-2.47304654,Africa,Rwanda,Rwanda - Kirambo,2017-01-16,
19883,Hirundo angolensis,species,Angolan Swallow,1,29.09511745,-2.45932634,Africa,Rwanda,Rwanda - Gafunzo,2017-01-14,
19911,Dryoscopus gambensis,species,Northern Puffback,1,29.20034587,-2.47870607,Africa,Rwanda,Rwanda - Karengera,2017-01-15,
19913,Apalis porphyrolaema,species,Chestnut-throated Apalis,1,29.20034587,-2.47870607,Africa,Rwanda,Rwanda - Karengera,2017-01-15,
19999,Paraxerus boehmi,species,Boehm's Bush Squirrel,1,29.09975231,-2.46121288,Africa,Rwanda,Rwanda - Gafunzo,2017-01-14,
20125,Cercopithecus mitis,species,Blue Monkey,1,29.20005888,-2.47819023,Africa,Rwanda,Rwanda - Karengera,2017-01-15,
20127,Telophorus dohertyi,species,Doherty's Bushshrike,1,29.20005888,-2.47819023,Africa,Rwanda,Rwanda - Karengera,2017-01-15,
20130,Cisticola chubbi,species,Chubb's Cisticola,1,29.20005888,-2.47819023,Africa,Rwanda,Rwanda - Karengera,2017-01-14,
20132,Ceblepyris caesius,species,Grey Cuckooshrike,1,29.20005888,-2.47819023,Africa,Rwanda,Rwanda - Karengera,2017-01-14,
20136,Crithagra frontalis,species,Western Citril,1,29.09706473,-2.46052955,Africa,Rwanda,Rwanda - Gafunzo,2017-01-14,
20145,Pogonocichla stellata,species,White-starred Robin,1,29.199908,-2.47836073,Africa,Rwanda,Rwanda - Karengera,2017-01-14,
20146,Corvus albicollis,species,White-necked Raven,2,29.199908,-2.47836073,Africa,Rwanda,Rwanda - Karengera,2017-01-14,
20147,Melaniparus fasciiventer,species,Stripe-breasted Tit,1,29.199908,-2.47836073,Africa,Rwanda,Rwanda - Karengera,2017-01-14,
20156,Nigrita canicapillus,species,Grey-headed Nigrita,1,29.09654707,-2.45160734,Africa,Rwanda,Rwanda - Gafunzo,2017-01-13,
20158,Cryptospiza jacksoni,species,Dusky Crimsonwing,1,29.09654707,-2.45160734,Africa,Rwanda,Rwanda - Gafunzo,2017-01-13,
20164,Merops oreobates,species,Cinnamon-chested Bee-eater,1,29.104186,-2.47064417,Africa,Rwanda,Rwanda - Gafunzo,2017-01-13,
20165,Prinia bairdii,species,Banded Prinia,1,29.10075277,-2.4685004,Africa,Rwanda,Rwanda - Gafunzo,2017-01-13,
20167,Arizelocichla kikuyuensis,species,Olive-breasted Greenbul,1,29.10075277,-2.4685004,Africa,Rwanda,Rwanda - Gafunzo,2017-01-13,
