,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
108915,Tachycineta albilinea,species,Mangrove Swallow,1,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-05,
108927,Ardea alba,species,Great Egret,1,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-05,
109102,Actitis macularius,species,Spotted Sandpiper,1,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-05,
109110,Caiman crocodilus,species,Spectacled Caiman,2,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-05,
109269,Basiliscus plumifrons,species,Green Basilisk,3,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-05,
109277,Alouatta palliata,species,Mantled Howler Monkey,1,-84.733295705,11.1174562229,North America,Nicaragua,Nicaragua,2011-11-04,
109279,Bubulcus ibis,species,Western Cattle Egret,50,-84.733295705,11.1174562229,North America,Nicaragua,Nicaragua,2011-11-04,
109282,Pandion haliaetus,species,Western Osprey,1,-84.733295705,11.1174562229,North America,Nicaragua,Nicaragua,2011-11-04,
109284,Anhinga anhinga,species,Anhinga,1,-84.733295705,11.1174562229,North America,Nicaragua,Nicaragua,2011-11-04,
109291,Jacana spinosa,species,Northern Jacana,1,-84.733295705,11.1174562229,North America,Nicaragua,Nicaragua,2011-11-04,
64282,Siproeta epaphus epaphus,subspecies,Rusty-tipped Page,1,-85.9439849854,11.8223252509,North America,Nicaragua,Nicaragua,2011-03-06,
56478,Psittacara rubritorquis,species,Red-throated Parakeet,7,-85.1623249054,12.2202400201,North America,Nicaragua,Nicaragua,2011-07-25,
56485,Psittacara rubritorquis,species,Red-throated Parakeet,11,-85.1623249054,12.2202400201,North America,Nicaragua,Nicaragua,2011-07-26,
56486,Psittacara rubritorquis,species,Red-throated Parakeet,3,-85.1623249054,12.2202400201,North America,Nicaragua,Nicaragua,2011-07-27,
56842,Tramea calverti,species,Striped Saddlebags,1,-85.95355,11.70864,North America,Nicaragua,Nicaragua,2009-03-12,
56885,Tramea binotata,species,Sooty Saddlebags,1,-84.339,10.9728,North America,Nicaragua,Nicaragua,2002-08-05,
56898,Tramea abdominalis,species,Vermilion Saddlebags,1,-85.80302,13.58302,North America,Nicaragua,Nicaragua,2001-08-01,
57001,Telebasis salva,species,Desert Firetail,1,-85.80302,13.58302,North America,Nicaragua,Nicaragua,2001-08-01,
57002,Telebasis salva,species,Desert Firetail,1,-85.80864,13.5918,North America,Nicaragua,Nicaragua,2001-08-01,
60630,Rhionaeschna psilus,species,Turquoise-tipped Darner,1,-85.78003,12.93978,North America,Nicaragua,Nicaragua,2009-03-08,
60635,Rhionaeschna psilus,species,Turquoise-tipped Darner,1,-85.91049,12.99869,North America,Nicaragua,Nicaragua,2001-08-03,
60926,Remartinia luteipennis,species,Malachite Darner,1,-85.91049,12.99869,North America,Nicaragua,Nicaragua,2001-08-03,
61003,Protoneura cara,species,Orange-striped Threadtail,1,-85.9522,11.7013,North America,Nicaragua,Nicaragua,2009-03-14,
62934,Pantala hymenaea,species,Spot-winged Glider,1,-85.73621,13.6355,North America,Nicaragua,Nicaragua,2001-07-31,
63038,Paltothemis lineatipes,species,Red Rock Skimmer,1,-85.78003,12.93978,North America,Nicaragua,Nicaragua,2009-03-04,
63871,Orthemis ferruginea,species,Roseate Skimmer,1,-85.95355,11.70864,North America,Nicaragua,Nicaragua,2009-03-13,
63872,Orthemis ferruginea,species,Roseate Skimmer,1,-85.95355,11.70864,North America,Nicaragua,Nicaragua,2009-03-12,
63920,Orthemis ferruginea,species,Roseate Skimmer,1,-85.80864,13.5918,North America,Nicaragua,Nicaragua,2001-08-01,
64084,Orthemis discolor,species,Carmine Skimmer,1,-85.788,12.8971,North America,Nicaragua,Nicaragua,2009-03-09,
64101,Orthemis discolor,species,Carmine Skimmer,1,-85.79217,13.56409,North America,Nicaragua,Nicaragua,2001-08-01,
64102,Orthemis discolor,species,Carmine Skimmer,1,-85.80302,13.58302,North America,Nicaragua,Nicaragua,2001-08-01,
64103,Orthemis discolor,species,Carmine Skimmer,1,-85.80864,13.5918,North America,Nicaragua,Nicaragua,2001-08-01,
64742,Neoneura amelia,species,Amelia's Threadtail,1,-85.95355,11.70864,North America,Nicaragua,Nicaragua,2009-03-13,
